model,config,quantization,noise_type,question_id,question_clean,question_noisy,question_repaired,reference_answer,answer_clean,answer_noisy,answer_repaired,bleu_clean,bleu_noisy,bleu_repaired,bertscore_clean,bertscore_noisy,bertscore_repaired,judge_clean,judge_noisy,judge_repaired
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,incomplete,49,What is (are) Aphasia ?,What is Aphasia ?,What is aphasia?,"Aphasia is a disorder caused by damage to the parts of the brain that control language. It can make it hard for you to read, write, and say what you mean to say. It is most common in adults who have had a stroke. Brain tumors, infections, injuries, and dementia can also cause it. The type of problem you have and how bad it is depends on which part of your brain is damaged and how much damage there is. There are four main types: - Expressive aphasia - you know what you want to say, but you have trouble saying or writing what you mean - Receptive aphasia - you hear the voice or see the print, but you can't make sense of the words - Anomic aphasia - you have trouble using the correct word for objects, places, or events - Global aphasia - you can't speak, understand speech, read, or write Some people recover from aphasia without treatment. Most, however, need language therapy as soon as possible. NIH: National Institute of Neurological Disorders and Stroke","Aphasia is a language disorder that affects a person's ability to communicate effectively. It impairs the production or comprehension of spoken or written language and can affect speaking, listening, reading, and writing but does not affect intelligence. It results from damage to parts of the brain responsible for processing language.","Aphasia is a language disorder that affects a person's ability to communicate. It impairs the production or comprehension of spoken or written language and can affect speaking, listening, reading, and writing but does not affect intelligence. It is most commonly caused by stroke or brain injury.","Aphasia is a language disorder that affects a person's ability to communicate. It impairs the expression and comprehension of language and typically results from brain damage or neurological illness, often due to stroke. People with aphasia may have trouble speaking, reading, writing, or understanding others but do not lose their intelligence.",0.7786323772411404,0.5985158657450812,0.47444390768248473,0.8723854422569275,0.8723339438438416,0.8742501139640808,3,2,3
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,0,Do you have information about A1C,Do you know anything about blood sugar tests?,What information is available regarding blood sugar tests?,"Summary : A1C is a blood test for type 2 diabetes and prediabetes. It measures your average blood glucose, or blood sugar, level over the past 3 months. Doctors may use the A1C alone or in combination with other diabetes tests to make a diagnosis. They also use the A1C to see how well you are managing your diabetes. This test is different from the blood sugar checks that people with diabetes do every day. Your A1C test result is given in percentages. The higher the percentage, the higher your blood sugar levels have been: - A normal A1C level is below 5.7 percent - Prediabetes is between 5.7 to 6.4 percent. Having prediabetes is a risk factor for getting type 2 diabetes. People with prediabetes may need retests every year. - Type 2 diabetes is above 6.5 percent - If you have diabetes, you should have the A1C test at least twice a year. The A1C goal for many people with diabetes is below 7. It may be different for you. Ask what your goal should be. If your A1C result is too high, you may need to change your diabetes care plan. NIH: National Institute of Diabetes and Digestive and Kidney Diseases","Yes, I can provide information about HbA1c (also known as glycated hemoglobin or simply A1C). It is a blood test that provides an average measure of your blood sugar control over the past 2-3 months. The result reflects how well your body manages glucose levels.

An ideal range for non-diabetic individuals typically falls between 4% to 5.6%. Prediabetes is indicated by results ranging from 5.7% to 6.4%, while diabetes is diagnosed with readings of 6.5% or higher on two separate tests. 

This measurement helps in assessing long-term management of conditions like diabetes mellitus.","Blood sugar tests measure the amount of glucose in your bloodstream. Common types include fasting plasma glucose (FPG) test, oral glucose tolerance test (OGTT), and random plasma glucose test. These help diagnose diabetes or pre-diabetes conditions by assessing how well your body processes sugars. Normal FPG levels should be below 100 mg/dL after fasting; higher values indicate prediabetes or diabetes depending on exact measurements. OGTT measures both fasting and post-consumption glucose levels to evaluate carbohydrate metabolism more comprehensively. Random testing can also identify high blood sugar regardless of meal timing. Regular monitoring is crucial for managing diabetes effectively.","Blood sugar tests measure the amount of glucose (sugar) in your bloodstream. Common types include:

1. Fasting Plasma Glucose Test (FPG): Measures blood sugar after an 8-hour fast.

2. Oral Glucose Tolerance Test (OGTT): Involves measuring fasting blood sugar followed by another measurement two hours after drinking a sugary drink provided for testing purposes.

3. Random Blood Sugar Test: Can be done at any time regardless of when you last ate; useful to diagnose diabetes if results indicate high levels despite no specific dietary timing.

4. A1C test or Hemoglobin A1c: Reflects average blood sugar over about three months without requiring fasting.

These tests help detect conditions like prediabetes and diabetes as well as monitor treatment effectiveness in those already diagnosed with these disorders. Results can vary depending on factors such as recent food intake, physical activity level, stress, illness, certain medications, pregnancy status, age, gender, ethnicity, family history of diabetes, obesity/overweight condition among others. Consultation with healthcare providers ensures proper interpretation considering individual health contexts.",2.638890379765956,0.6766658082304584,1.149087567394706,0.8626309037208557,0.8404937386512756,0.8372458815574646,3,1,2
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,1,What is (are) Abdominal Pain ?,What causes pain in different areas of the body?,What are the common causes of pain in various parts of the body?,"Your abdomen extends from below your chest to your groin. Some people call it the stomach, but your abdomen contains many other important organs. Pain in the abdomen can come from any one of them. The pain may start somewhere else, such as your chest. Severe pain doesn't always mean a serious problem. Nor does mild pain mean a problem is not serious. Call your healthcare provider if mild pain lasts a week or more or if you have pain with other symptoms. Get medical help immediately if - You have abdominal pain that is sudden and sharp - You also have pain in your chest, neck or shoulder - You're vomiting blood or have blood in your stool - Your abdomen is stiff, hard and tender to touch - You can't move your bowels, especially if you're also vomiting","Abdominal pain refers to discomfort or distress experienced in the area between the chest and pelvis. It can range from mild to severe and may be acute (sudden onset) or chronic (long-lasting). The causes of abdominal pain can vary widely and include conditions such as indigestion, constipation, food poisoning, appendicitis, ulcers, irritable bowel syndrome, and more serious issues like organ inflammation or obstruction.","Pain in various parts of the body can be caused by numerous factors including injury (such as fractures or sprains), inflammation due to conditions like arthritis, nerve damage from diseases such as neuropathy, infections, organ issues (like kidney stones or gallbladder disease), muscle disorders, autoimmune reactions, or even psychological states affecting physical sensations. The specific cause depends largely on the location and nature of the pain experienced.","Pain can be caused by numerous factors depending on its location:

1. Headache - Tension headaches (stress), migraines (vascular issues or genetic predisposition), cluster headache (neurological disorder).
2. Chest Pain - Heart attack (coronary artery disease leading to myocardial infarction), angina pectoris (chest discomfort due to reduced blood flow to heart muscle), pulmonary embolism (blood clot blocking an artery in lung), pleurisy (inflammation of lining around lungs).
3. Abdominal Pain - Gastroenteritis (stomach flu from viral infection), appendicitis (appendix inflammation), peptic ulcer (erosion in stomach or duodenum lining), kidney stones (crystalline material obstructing urinary tract passage).
4. Back Pain - Muscular strain/sprain (overuse injury), herniated disc (spinal disk protruding into spinal canal), osteoarthritis/degenerative joint disease (wear-and-tear arthritis affecting joints including spine). 
5. Joint Pain - Osteoarthritis (degeneration of cartilage within joint space), rheumatoid arthritis (autoimmune condition causing chronic inflammatory response primarily targeting synovium tissue surrounding joints).

These examples illustrate some typical origins but do not encompass all possible reasons for experiencing bodily ache across different regions. Consultation with healthcare provider is recommended if symptoms persist beyond expected recovery timeframe given initial cause identified through clinical assessment.",0.9953347006456053,0.8876650907337076,0.6077421139532501,0.8384554982185364,0.82170569896698,0.7961521148681641,2,2,2
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,2,What is (are) Abortion ?,What are some procedures that end a pregnancy?,What are some methods or procedures used to terminate a pregnancy?,"An abortion is a procedure to end a pregnancy. It uses medicine or surgery to remove the embryo or fetus and placenta from the uterus. The procedure is done by a licensed health care professional. The decision to end a pregnancy is very personal. If you are thinking of having an abortion, most healthcare providers advise counseling.","Abortion refers to the termination of pregnancy before the fetus can survive independently. It can be spontaneous (miscarriage) or induced through various methods for medical, social, or personal reasons. Induced abortion involves procedures that intentionally end the pregnancy.","Some procedures to terminate a pregnancy include:

1. Medical abortion (using medications): This typically involves mifepristone followed by misoprostol in early pregnancies.

2. Surgical abortion:
   - Vacuum aspiration or suction curettage for first-trimester abortions.
   - Dilation and evacuation (D&E) which may involve vacuum aspiration along with manual removal of tissue using forceps during mid-first trimester up to 14-16 weeks gestation.
   
3. Induction abortion: Involves inducing labor through medication so the fetus is expelled from the uterus; used later into second trimester.

Each method has specific timeframes within which it can be performed safely and effectively. The choice depends on factors like gestational age, health status of both patient and embryo/fetus, as well as availability at healthcare facilities. Consultation with an obstetrician-gynecologist provides personalized guidance regarding these options.","There are primarily two types of procedures commonly used for terminating pregnancies:

1. **Medical abortion**: This involves taking medications that induce miscarriage. The most common regimen in early pregnancy is Mifepristone followed by Misoprostol.

2. **Surgical abortion**:
   - Suction aspiration (vacuum aspiration): Used up until about 14 weeks gestation where suction is applied through a tube inserted into the uterus to remove its contents.
   - Dilation and curettage (D&C) : Involves dilating the cervix and using surgical instruments like a sharp spoon-shaped blade called a curette to scrape out uterine tissue.
   - Dilation and evacuation (D&E): Typically performed between 13-20 weeks; it combines dilation with vacuum aspiration and may involve dismembering larger fetal parts before extraction.
   
The specific procedure chosen depends largely upon how far along the pregnancy has progressed as well as other health factors unique to each patient.",2.2132664750445272,1.7776254862722656,1.2063417009989388,0.8708344101905823,0.8456522822380066,0.8304217457771301,2,3,1
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,3,What is (are) Abscess ?,What causes infections like abscesses?,What are the common causes of infections such as abscesses?,"An abscess is a pocket of pus. You can get an abscess almost anywhere in your body. When an area of your body becomes infected, your body's immune system tries to fight the infection. White blood cells go to the infected area, collect within the damaged tissue, and cause inflammation. During this process, pus forms. Pus is a mixture of living and dead white blood cells, germs, and dead tissue. Bacteria, viruses, parasites and swallowed objects can all lead to abscesses. Skin abscesses are easy to detect. They are red, raised and painful. Abscesses inside your body may not be obvious and can damage organs, including the brain, lungs and others. Treatments include drainage and antibiotics.","An abscess is a localized collection of pus that forms in response to an infection. It can occur anywhere in the body and is typically caused by bacteria or other microorganisms. The area around the abscess may be swollen, painful, red, and warm due to inflammation. Treatment often involves draining the abscess and using antibiotics if necessary.","Infections that lead to conditions such as abscesses are typically caused by bacteria, though they can also be caused by other pathogens including fungi or parasites. Bacterial infection is most common in forming an abscess due to their ability to accumulate at specific sites within tissues where immune responses occur leading to localized collections of pus containing live and dead neutrophils (a type of white blood cell), components from damaged cells, and microorganisms.","Common causes of infections leading to abscess formation include bacteria (such as Staphylococcus aureus), fungi, or other pathogens entering tissues through wounds, hair follicles, glands like sweat or oil glands becoming blocked, surgical procedures, or spreading from nearby infected areas. Trauma, poor hygiene, chronic diseases that weaken immune response, and underlying skin conditions can also predispose individuals to developing abscesses.",2.5580265668202964,1.4899806498885895,0.869133167192127,0.8883620500564575,0.8738372325897217,0.8499146103858948,3,2,1
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,4,What is (are) Acne ?,What causes skin blemishes?,What are the common causes of skin blemishes?,"Acne is a common skin disease that causes pimples. Pimples form when hair follicles under your skin clog up. Most pimples form on the face, neck, back, chest, and shoulders. Anyone can get acne, but it is common in teenagers and young adults. It is not serious, but it can cause scars. No one knows exactly what causes acne. Hormone changes, such as those during the teenage years and pregnancy, probably play a role. There are many myths about what causes acne. Chocolate and greasy foods are often blamed, but there is little evidence that foods have much effect on acne in most people. Another common myth is that dirty skin causes acne; however, blackheads and pimples are not caused by dirt. Stress doesn't cause acne, but stress can make it worse. If you have acne - Clean your skin gently - Try not to touch your skin - Avoid the sun Treatments for acne include medicines and creams. NIH: National Institute of Arthritis and Musculoskeletal and Skin Diseases","Acne is a common skin condition that occurs when hair follicles become clogged with oil and dead skin cells. It typically appears as comedones (blackheads or whiteheads), pimples, or cysts, most commonly on the face, forehead, chest, upper back, and shoulders.","Skin blemishes can be caused by various factors including genetics, hormonal changes (such as during puberty or pregnancy), sun exposure, aging, acne, allergies, certain medications, environmental pollutants, and underlying health conditions like liver disease or metabolic disorders. Specific types of blemishes such as freckles, moles, age spots, and pimples each have their own set of contributing factors.","Common causes of skin blemishes include acne (due to clogged pores), age spots or sunspots (caused by prolonged exposure to sunlight), freckles (often hereditary but can be exacerbated by sun exposure), moles (usually benign growths that may vary in color and size), keratosis (a rough outgrowth caused by overproduction of cells), and allergic reactions or irritants from cosmetics or other substances. Other factors such as hormonal changes, genetics, and certain medications also contribute to various types of skin blemishes.",1.504008207130787,0.5422854498018574,0.7720642324015021,0.8717381954193115,0.8373974561691284,0.8358449935913086,2,1,1
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,5,What is (are) Acoustic Neuroma ?,What kinds of tumors affect the hearing in the ear?,What types of tumors can cause hearing problems in the ear?,"An acoustic neuroma is a benign tumor that develops on the nerve that connects the ear to the brain. The tumor usually grows slowly. As it grows, it presses against the hearing and balance nerves. At first, you may have no symptoms or mild symptoms. They can include - Loss of hearing on one side - Ringing in ears - Dizziness and balance problems The tumor can also eventually cause numbness or paralysis of the face. If it grows large enough, it can press against the brain, becoming life-threatening. Acoustic neuroma can be difficult to diagnose, because the symptoms are similar to those of middle ear problems. Ear exams, hearing tests, and scans can show if you have it. If the tumor stays small, you may only need to have it checked regularly. If you do need treatment, surgery and radiation are options. If the tumors affect both hearing nerves, it is often because of a genetic disorder called neurofibromatosis. NIH: National Institute on Deafness and Communication Disorders","Acoustic neuroma, also known as vestibular schwannoma, is a benign tumor that develops on the eighth cranial nerve leading from the brain to the inner ear. This nerve controls both hearing and balance functions. The condition typically arises due to the overgrowth of Schwann cells which form the myelin sheath around nerves in this area.","Tumors that can affect hearing in the ear include acoustic neuromas (vestibular schwannomas), meningiomas, paragangliomas (glomus tumors), and metastatic cancers. Acoustic neuroma is one of the most common types affecting auditory function by compressing the cochlear nerve or inner ear structures. Meningiomas originating from meninges near the internal auditory canal may also impact hearing. Glomus tumors located within the temporal bone can invade the middle and inner ear leading to conductive or sensorineural hearing loss. Metastases from other primary cancer sites rarely involve the auditory system but when they do, it often results in significant hearing impairment.","Tumors that can cause hearing problems in the ear include acoustic neuromas (vestibular schwannomas), meningiomas, paragangliomas (glomus jugulare tumors), and metastatic cancers affecting the auditory nerve or middle/inner ear structures. Additionally, benign polyps or cholesteatomas within the ear canal may also affect hearing.",2.2086637316320483,1.5950865911170382,0.2657729969685063,0.8512767553329468,0.8343278169631958,0.8270938992500305,2,1,1
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,6,Do you have information about Acupuncture,Do alternative therapies like acupuncture help?,Do alternative therapies such as acupuncture provide benefits?,"Summary : Acupuncture has been practiced in China and other Asian countries for thousands of years. Acupuncture involves stimulating specific points on the body. This is most often done by inserting thin needles through the skin, to cause a change in the physical functions of the body. Research has shown that acupuncture reduces nausea and vomiting after surgery and chemotherapy. It can also relieve pain. Researchers don't fully understand how acupuncture works. It might aid the activity of your body's pain-killing chemicals. It also might affect how you release chemicals that regulate blood pressure and flow. NIH: National Center for Complementary and Integrative Health","Yes, acupuncture is an alternative medicine practice originating from traditional Chinese medicine where thin needles are inserted into specific points of the body to balance the flow of energy or qi (chi). It's commonly used for pain relief, nausea, anxiety, and other conditions. Modern research suggests it may stimulate nerve endings that release chemicals in the muscles and spinal cord which can change how your brain perceives pain. Always consult with healthcare professionals before starting any new treatment regimen including acupuncture.","Alternative therapies such as acupuncture can be helpful for certain conditions. Acupuncture is often used to relieve pain and reduce nausea. However, its effectiveness varies depending on the condition being treated. Scientific evidence supports its use in some cases but not others. It's important to consult with healthcare providers before starting any new treatment regimen.","Alternative therapies like acupuncture can offer certain health benefits for some people. Acupuncture is often used to relieve pain, reduce stress, alleviate nausea, and improve overall well-being. However, its effectiveness varies depending on the condition being treated and individual responses. Scientific evidence supports its use in specific conditions but more research is needed for many claims made about it. It's important to consult with healthcare providers before starting any new treatment regimen.",2.963663181217693,1.1667752674671195,1.4344347973531173,0.8803325891494751,0.8565439581871033,0.858803927898407,3,3,3
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,7,What is (are) Acute Bronchitis ?,What causes inflammation in the airways?,What are the common causes of airway inflammation?,"Bronchitis is an inflammation of the bronchial tubes, the airways that carry air to your lungs. It causes a cough that often brings up mucus. It can also cause shortness of breath, wheezing, a low fever, and chest tightness. There are two main types of bronchitis: acute and chronic. Most cases of acute bronchitis get better within several days. But your cough can last for several weeks after the infection is gone. The same viruses that cause colds and the flu often cause acute bronchitis. These viruses spread through the air when people cough, or though physical contact (for example, on unwashed hands). Being exposed to tobacco smoke, air pollution, dusts, vapors, and fumes can also cause acute bronchitis. Less often, bacteria can also cause acute bronchitis. To diagnose acute bronchitis, your health care provider will ask about your symptoms and listen to your breathing. You may also have other tests. Treatments include rest, fluids, and aspirin (for adults) or acetaminophen to treat fever. A humidifier or steam can also help. You may need inhaled medicine to open your airways if you are wheezing. Antibiotics won't help if the cause is viral. You may get antibiotics if the cause is bacterial. NIH: National Heart, Lung, and Blood Institute","Acute bronchitis is an inflammation of the lining of your bronchial tubes, which carry air to and from your lungs. It's often caused by viruses, though bacteria can also be responsible. Symptoms include coughing, mucus production, shortness of breath, chest discomfort or soreness, fever, chills, and fatigue.","Inflammation in the airways can be caused by various factors including allergens (such as pollen or dust mites), infections (like viruses or bacteria), environmental irritants (including smoke or pollution), and certain conditions like asthma or chronic obstructive pulmonary disease (COPD). These triggers cause immune responses that lead to swelling of tissues lining the respiratory tract and increased production of mucous.","The common causes of airway inflammation include asthma, chronic obstructive pulmonary disease (COPD), allergies, infections such as viral or bacterial pneumonia, exposure to irritants like smoke or pollution, and gastroesophageal reflux disease (GERD).",0.8018647428366241,0.25172212830631235,0.03633259415854514,0.8766450881958008,0.8269724249839783,0.8133324384689331,3,1,2
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,8,What is (are) Acute Lymphocytic Leukemia ?,What kinds of leukemia involve lymphocytes?,What types of leukemia affect lymphocytes?,"Leukemia is cancer of the white blood cells. White blood cells help your body fight infection. Your blood cells form in your bone marrow. In leukemia, however, the bone marrow produces abnormal white blood cells. These cells crowd out the healthy blood cells, making it hard for blood to do its work. In acute lymphocytic leukemia (ALL), also called acute lymphoblastic leukemia, there are too many of specific types of white blood cells called lymphocytes or lymphoblasts. ALL is the most common type of cancer in children. Possible risk factors for ALL include being male, being white, previous chemotherapy treatment, exposure to radiation, and for adults, being older than 70. Symptoms of ALL include: - Weakness or feeling tired - Fever - Easy bruising or bleeding - Bleeding under the skin - Shortness of breath - Weight loss or loss of appetite - Pain in the bones or stomach - Pain or a feeling of fullness below the ribs - Painless lumps in the neck, underarm, stomach, or groin Tests that examine the blood and bone marrow diagnose ALL. Treatments include chemotherapy, radiation therapy, stem cell transplants, and targeted therapy. Targeted therapy uses substances that attack cancer cells without harming normal cells. Once the leukemia is in remission, you need additional treatment to make sure that it does not come back. NIH: National Cancer Institute","Acute lymphocytic leukemia (ALL), also known as acute lymphoblastic leukemia, is a type of cancer that starts from immature cells in bone marrow called lymphocytes. It leads to an overproduction of abnormal white blood cells which interfere with normal functioning of healthy blood cells, affecting immunity and other bodily functions. This condition primarily affects children but can occur at any age. Treatment typically involves chemotherapy and sometimes stem cell transplantation.",Leukemia that involves lymphocytes includes Chronic Lymphocytic Leukemia (CLL) and certain types of Acute Lymphoblastic Leukemia (ALL).,Leukemia that affects lymphocytes includes Chronic Lymphocytic Leukemia (CLL) and various subtypes of Acute Lymphoblastic Leukemia (ALL).,2.2199317038861404,0.00021092160644505233,0.00018563458137560763,0.8636173009872437,0.8272066116333008,0.8244152069091797,3,2,1
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,9,What is (are) Acute Myeloid Leukemia ?,What kinds of leukemia involve myeloid cells?,What types of leukemia affect myeloid cells?,"Leukemia is cancer of the white blood cells. White blood cells help your body fight infection. Your blood cells form in your bone marrow. In leukemia, however, the bone marrow produces abnormal white blood cells. These cells crowd out the healthy blood cells, making it hard for blood to do its work. In acute myeloid leukemia (AML), there are too many of a specific type of white blood cell called a myeloblast. AML is the most common type of acute leukemia in adults. This type of cancer usually gets worse quickly if it is not treated. Possible risk factors include smoking, previous chemotherapy treatment, and exposure to radiation. Symptoms of AML include: - Fever - Shortness of breath - Easy bruising or bleeding - Bleeding under the skin - Weakness or feeling tired - Weight loss or loss of appetite Tests that examine the blood and bone marrow diagnose AML. Treatments include chemotherapy, other drugs, radiation therapy, stem cell transplants, and targeted therapy. Targeted therapy uses substances that attack cancer cells without harming normal cells. Once the leukemia is in remission, you need additional treatment to make sure that it does not come back. NIH: National Cancer Institute","Acute myeloid leukemia (AML) is a type of cancer that starts in blood-forming cells of the bone marrow called stem cells or myeloid cells. It's characterized by an overproduction of immature white blood cells which do not function properly to fight infections like normal white blood cells would. These abnormal cells accumulate in the bone marrow and can spill into the bloodstream and occasionally spread to other parts of the body including lymph nodes, liver, spleen, and central nervous system. AML progresses rapidly and requires prompt treatment.","Leukemia that involves myeloid cells includes Acute Myeloid Leukemia (AML) and Chronic Myelogenous Leukemia (CML). These types affect the myeloid cell line which gives rise to white blood cells like neutrophils, monocytes, eosinophils, basophils, and red blood cells as well as platelets.","Leukemia that affects myeloid cells includes Acute Myeloid Leukemia (AML) and Chronic Myelogenous Leukemia (CML). These cancers originate in bone marrow where myeloid cells develop into white blood cells other than lymphocytes such as neutrophils, monocytes, eosinophils, or basophils.",3.016856250542709,0.2511460016635544,0.18077305923638215,0.8642871379852295,0.8336712121963501,0.834223747253418,2,3,1
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,10,What is (are) Addison Disease ?,What diseases cause low cortisol levels?,What conditions can lead to decreased cortisol levels?,"Your adrenal glands are just above your kidneys. The outside layer of these glands makes hormones that help your body respond to stress and regulate your blood pressure and water and salt balance. Addison disease happens if the adrenal glands don't make enough of these hormones. A problem with your immune system usually causes Addison disease. The immune system mistakenly attacks your own tissues, damaging your adrenal glands. Other causes include infections and cancer. Symptoms include - Weight loss - Muscle weakness - Fatigue that gets worse over time - Low blood pressure - Patchy or dark skin Lab tests can confirm that you have Addison disease. If you don't treat it, it can be fatal. You will need to take hormone pills for the rest of your life. If you have Addison disease, you should carry an emergency ID. It should say that you have the disease, list your medicines and say how much you need in an emergency. NIH: National Institute of Diabetes and Digestive and Kidney Diseases","Addison's disease, also known as primary adrenal insufficiency, is a rare disorder where the adrenal glands do not produce enough of the hormone cortisol and often insufficient amounts of aldosterone. This condition can lead to fatigue, weight loss, low blood pressure, and hyperpigmentation of the skin in some cases.","Diseases that can cause low cortisol levels include:

1. Addison's disease (primary adrenal insufficiency)
2. Secondary adrenal insufficiency due to pituitary or hypothalamic disorders 
3. Congenital adrenal hyperplasia (in some forms where enzymes needed for cortisol production are deficient) 

These conditions affect either the production of cortisol by the adrenals or its regulation through hormones like ACTH from the pituitary gland.","Conditions that can lead to decreased cortisol levels include Addison's disease (primary adrenal insufficiency), secondary adrenal insufficiency due to pituitary or hypothalamic disorders, chronic use of glucocorticoid medications followed by sudden discontinuation, congenital adrenal hyperplasia deficiency states, and severe infections or trauma leading to relative adrenal suppression.",0.5162228664659643,0.21555904724868188,0.12039365850993933,0.8515487313270569,0.8244419097900391,0.8186960816383362,2,1,2
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,11,What is (are) Adhesions ?,What causes tissues in the body to stick together?,What causes tissues in the body to adhere or stick together?,"Adhesions are bands of scar-like tissue. Normally, internal tissues and organs have slippery surfaces so they can shift easily as the body moves. Adhesions cause tissues and organs to stick together. They might connect the loops of the intestines to each other, to nearby organs, or to the wall of the abdomen. They can pull sections of the intestines out of place. This may block food from passing through the intestine. Adhesions can occur anywhere in the body. But they often form after surgery on the abdomen. Almost everyone who has surgery on the abdomen gets adhesions. Some adhesions don't cause any problems. But when they partly or completely block the intestines, they cause symptoms such as - Severe abdominal pain or cramping - Vomiting - Bloating - An inability to pass gas - Constipation Adhesions can sometimes cause infertility in women by preventing fertilized eggs from reaching the uterus. No tests are available to detect adhesions. Doctors usually find them during surgery to diagnose other problems. Some adhesions go away by themselves. If they partly block your intestines, a diet low in fiber can allow food to move easily through the affected area. If you have a complete intestinal obstruction, it is life threatening. You should get immediate medical attention and may need surgery. NIH: National Institute of Diabetes and Digestive and Kidney Diseases","Adhesions are bands of fibrous tissue that form between organs or tissues inside the body, often as a result of surgery, infection, or inflammation. They can cause internal structures to stick together abnormally.","Tissues can stick together due to several factors including inflammation, infection, scarring (fibrosis), or adhesions which form after surgery or injury. These conditions lead to an increase in cellular adherence, protein deposition, or formation of abnormal bands between structures.","Tissues can adhere or stick together due to several factors including inflammation, infection, surgery, trauma, or the formation of adhesions which are bands of fibrous tissue that form between organs and other structures inside the abdominal cavity as part of the healing process after injury or surgery. These conditions lead to an inflammatory response resulting in scar tissue development, causing adjacent tissues to become adhered.",0.06041000941815065,0.08412550145089731,0.3940539174633402,0.8612886071205139,0.8365777134895325,0.8444624543190002,2,1,3
Qwen2.5-14B-Instruct (4bit),qwen25_14b_4bit.yaml,4bit,overgeneralization,12,Do you have information about Adoption,Do you have any info on adoption and related topics?,Do you have information on adoption processes and related topics?,"Summary : Adoption brings a child born to other parents into a new family. Birth parents have a number of reasons for placing children for adoption. Overall, they want better lives for their children than they think they can give them. Children who are eligible for adoption come from many different settings. Some are in foster care, a temporary home setting. Other children live in orphanages or with birth relatives until they can be adopted. There are different kinds of adoption. Children may be adopted by a relative or a new family. Some parents adopt children from the U.S, and some adopt from abroad.","Yes, I can provide general information related to adoption from a health perspective. Medical professionals often play roles in pre-adoption evaluations for potential adoptive parents or children up for adoption. They may conduct physical exams, genetic testing, and other assessments to ensure the best possible match between child and family needs. If you need specific details regarding the medical aspects of adoption, please specify your query further.","Adoption is a legal process where an adult takes permanent parental responsibility for another person's child or infant who is not their biological offspring. It involves several aspects including domestic and international adoptions, foster care systems, open versus closed adoptions, and post-adoption support services.

For health professionals, understanding adoption can be important in providing comprehensive patient care to adoptive families and adopted individuals. This includes being aware of potential psychological impacts such as identity issues, attachment disorders, grief over loss (in cases involving separation from birth parents), and specific healthcare needs that may arise due to genetic history or early life circumstances.

Healthcare providers often play roles in pre-adoptive evaluations assessing suitability of prospective parents, conducting necessary health screenings before finalizing placements, offering counseling resources about adjustment phases involved with adopting children into new homes, and monitoring long-term physical/mental well-being throughout development stages unique within this demographic group compared against general population trends observed among nonadopted persons. 

If more detailed information regarding these areas or other specifics concerning adoption processes/legalities/social implications etc., please specify your query further so I might provide targeted responses accordingly!","I can provide general information about adoption processes from a health perspective but for detailed legal or procedural aspects, consulting with an attorney specializing in family law or local social services would be more appropriate.

From a healthcare standpoint:
- Pre-adoption assessments may include physical examinations to ensure children's well-being.
- Post-adoption care might involve psychological support for both adoptive parents and child.
- Medical records review is crucial before finalizing adoptions to understand any potential hereditary conditions.

For comprehensive guidance including laws, procedures specific to regions/countries, it’s best to consult relevant authorities directly.",2.079054395030827,0.9438935088245124,0.6943200595902926,0.8469365835189819,0.8362504243850708,0.830824613571167,3,2,3
